employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
49833,Sales & Marketing,16,Master's & above,Male,Other,1,33,4.0,4,0,0,61,1
65089,HR,21,Master's & above,Female,Other,1,38,3.0,3,1,0,52,1
66530,Technology,13,Bachelor's,Female,Sourcing,2,29,4.0,6,0,0,84,1
43474,Sales & Marketing,28,Master's & above,Male,Other,1,42,5.0,17,0,0,57,1
35165,Technology,10,Bachelor's,Male,Other,1,27,3.0,5,1,0,81,1
45867,Sales & Marketing,22,Bachelor's,Male,Other,2,35,4.0,9,1,0,51,1
44037,Technology,1,Master's & above,Male,Sourcing,1,33,5.0,7,1,0,74,1
4704,Technology,22,Bachelor's,Male,Sourcing,1,28,,1,1,0,78,1
56129,Operations,7,Bachelor's,Male,Other,1,34,4.0,5,1,0,97,1
44828,Technology,13,Master's & above,Male,Sourcing,1,36,5.0,10,0,0,92,1
8626,Technology,30,Bachelor's,Male,Sourcing,2,28,4.0,5,1,0,94,1
64334,Operations,4,Master's & above,Male,Other,1,58,5.0,18,0,0,72,1
28300,Technology,31,Bachelor's,Male,Sourcing,1,31,5.0,5,1,0,80,1
15773,Sales & Marketing,2,Bachelor's,Female,Sourcing,1,25,,1,1,1,92,1
75076,Procurement,8,Bachelor's,Male,Sourcing,1,30,5.0,5,1,0,72,1
26639,Operations,23,Bachelor's,Male,Other,2,35,3.0,10,1,0,99,1
39547,Procurement,19,Bachelor's,Male,Other,1,32,,1,1,0,66,1
41047,Technology,31,Master's & above,Female,Sourcing,2,31,5.0,3,1,0,80,1
72954,Analytics,22,Bachelor's,Female,Sourcing,2,25,5.0,2,1,0,87,1
70572,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,26,5.0,2,1,0,52,1
23702,Technology,31,Bachelor's,Male,Sourcing,1,25,4.0,3,1,1,86,1
60773,Analytics,10,Bachelor's,Male,Sourcing,1,28,5.0,3,1,0,86,1
17456,Technology,14,Bachelor's,Male,Other,1,37,3.0,8,1,0,82,1
36233,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,25,3.0,2,0,1,68,1
20065,Sales & Marketing,5,Master's & above,Male,Sourcing,1,39,4.0,2,1,1,50,1
54432,Sales & Marketing,2,Bachelor's,Female,Other,1,32,4.0,7,1,0,60,1
13323,Sales & Marketing,7,Bachelor's,Male,Other,1,30,,1,1,0,49,1
33762,Sales & Marketing,2,Master's & above,Male,Other,1,41,3.0,4,1,0,45,1
7176,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,36,3.0,7,1,0,46,1
29355,Analytics,2,Bachelor's,Male,Sourcing,1,43,5.0,12,0,0,81,1
12910,Operations,22,Master's & above,Female,Other,1,40,4.0,9,1,0,93,1
63194,Operations,13,Master's & above,Male,Sourcing,1,41,5.0,4,1,0,63,1
10182,Operations,27,Master's & above,Female,Other,1,46,3.0,15,0,0,72,1
38134,Operations,2,Master's & above,Male,Sourcing,1,50,5.0,7,1,0,57,1
33302,Procurement,7,Master's & above,Female,Sourcing,2,32,3.0,5,1,0,71,1
17530,HR,17,Bachelor's,Male,Other,1,28,,1,1,0,49,1
22831,Operations,19,Bachelor's,Male,Sourcing,1,35,5.0,9,1,0,57,1
25877,Procurement,22,Master's & above,Male,Other,1,31,5.0,5,1,0,67,1
11688,Technology,5,Below Secondary,Female,Sourcing,1,24,5.0,2,0,0,86,1
69300,Sales & Marketing,4,Bachelor's,Male,Sourcing,1,29,,1,1,0,49,1
75320,Analytics,22,Bachelor's,Female,Sourcing,2,28,5.0,5,1,0,89,1
11388,Sales & Marketing,2,Master's & above,Male,Other,2,40,5.0,6,0,1,95,1
76005,Sales & Marketing,2,Bachelor's,Male,Other,1,38,4.0,3,1,1,51,1
8181,Finance,30,Bachelor's,Male,Other,1,29,5.0,2,1,0,61,1
65496,Technology,22,Bachelor's,Male,Referred,1,26,1.0,2,1,0,84,1
9918,Sales & Marketing,7,Master's & above,Male,Sourcing,3,34,1.0,5,0,0,61,1
63535,Technology,22,Bachelor's,Male,Other,2,31,3.0,6,1,1,78,1
58614,Sales & Marketing,22,Bachelor's,Male,Other,1,27,4.0,5,1,0,49,1
58061,Operations,8,Bachelor's,Male,Sourcing,1,32,3.0,7,1,0,56,1
45937,Operations,22,Bachelor's,Male,Other,1,34,3.0,7,0,0,66,1
48414,Finance,4,Master's & above,Female,Other,1,35,3.0,11,1,0,98,1
41401,Sales & Marketing,1,Master's & above,Male,Sourcing,1,37,5.0,9,1,0,51,1
1783,Finance,30,Bachelor's,Male,Other,1,26,5.0,2,1,1,90,1
46685,Analytics,7,Bachelor's,Male,Other,1,38,3.0,3,0,0,85,1
71567,Sales & Marketing,2,Bachelor's,Male,Other,1,31,4.0,4,1,0,62,1
48457,Analytics,11,Bachelor's,Female,Other,1,28,3.0,1,0,1,82,1
19541,Procurement,17,Bachelor's,Female,Sourcing,1,36,3.0,4,0,1,77,1
35356,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,21,,1,1,0,52,1
30882,HR,22,Bachelor's,Female,Referred,1,29,3.0,4,1,0,49,1
32766,Sales & Marketing,28,Master's & above,Male,Other,1,35,2.0,3,1,0,46,1
14286,Operations,13,Bachelor's,Male,Other,1,30,5.0,3,1,0,91,1
71467,Technology,26,Below Secondary,Male,Other,1,25,,1,0,0,97,1
17510,Procurement,15,Master's & above,Female,Sourcing,1,48,5.0,9,1,0,72,1
55473,Operations,7,Master's & above,Female,Sourcing,1,34,5.0,4,1,0,96,1
71021,Finance,2,Bachelor's,Male,Other,2,33,5.0,5,0,0,68,1
50514,Sales & Marketing,7,Bachelor's,Male,Other,1,27,4.0,3,1,0,52,1
51052,Sales & Marketing,13,Master's & above,Male,Sourcing,1,32,4.0,4,1,0,51,1
32262,Analytics,28,Master's & above,Male,Sourcing,2,34,3.0,3,0,0,82,1
56060,Finance,2,Bachelor's,Male,Other,1,32,1.0,4,1,0,65,1
57735,Legal,2,Bachelor's,Male,Other,1,30,5.0,1,1,0,56,1
66923,Analytics,25,Bachelor's,Male,Other,2,28,5.0,3,0,0,88,1
56553,Sales & Marketing,1,Master's & above,Male,Sourcing,1,33,3.0,7,0,0,59,1
8340,Technology,20,Bachelor's,Male,Sourcing,1,28,4.0,4,0,1,90,1
44310,Operations,22,Master's & above,Female,Other,3,32,3.0,4,1,0,59,1
23257,Sales & Marketing,1,Master's & above,Female,Sourcing,1,33,5.0,5,0,0,60,1
6330,Operations,13,Master's & above,Female,Sourcing,2,35,5.0,2,1,0,56,1
37372,Sales & Marketing,2,Master's & above,Male,Other,1,43,4.0,13,0,0,62,1
32075,Analytics,22,Bachelor's,Male,Other,2,28,5.0,2,1,0,79,1
29821,Sales & Marketing,27,Bachelor's,Male,Other,1,35,3.0,3,0,0,58,1
75829,Technology,2,Bachelor's,Female,Other,1,48,5.0,10,1,0,80,1
61715,Legal,2,Master's & above,Male,Sourcing,1,60,5.0,12,1,0,63,1
30378,Sales & Marketing,2,Bachelor's,Male,Other,1,26,5.0,4,0,1,58,1
69254,Sales & Marketing,7,Master's & above,Male,Other,1,38,5.0,7,1,0,48,1
6612,Finance,20,Bachelor's,Male,Sourcing,1,33,5.0,5,0,1,97,1
48378,Operations,2,Bachelor's,Male,Sourcing,1,40,5.0,11,1,0,60,1
71979,Sales & Marketing,4,Master's & above,Male,Sourcing,1,32,5.0,7,1,0,52,1
66971,Analytics,13,Master's & above,Male,Other,1,44,5.0,7,0,0,81,1
39587,Sales & Marketing,28,Bachelor's,Male,Sourcing,1,29,3.0,6,1,0,52,1
71338,Sales & Marketing,7,Bachelor's,Male,Other,1,44,3.0,6,1,0,51,1
65848,Sales & Marketing,2,Bachelor's,Male,Sourcing,2,35,3.0,7,0,1,62,1
11830,HR,2,Bachelor's,Male,Sourcing,1,35,4.0,10,1,0,49,1
32027,Sales & Marketing,4,Master's & above,Male,Sourcing,1,48,3.0,5,0,0,63,1
77210,Technology,23,Master's & above,Female,Other,1,42,3.0,12,1,0,79,1
13520,Technology,2,Bachelor's,Male,Sourcing,1,37,5.0,6,1,0,81,1
3335,Analytics,11,Bachelor's,Male,Other,3,29,3.0,4,1,0,92,1
29409,Sales & Marketing,19,Bachelor's,Female,Other,1,32,3.0,6,0,0,59,1
77315,Operations,15,Bachelor's,Male,Sourcing,3,35,3.0,12,0,0,76,1
69773,Analytics,22,Bachelor's,Male,Other,1,31,5.0,3,1,0,83,1
61885,Sales & Marketing,15,Bachelor's,Male,Sourcing,1,39,3.0,6,0,1,65,1
76461,Technology,20,Bachelor's,Female,Other,1,30,5.0,4,1,0,82,1
54847,Sales & Marketing,23,Master's & above,Male,Sourcing,1,40,5.0,5,1,1,96,1
68306,Procurement,7,Master's & above,Male,Other,1,36,5.0,9,1,0,72,1
78139,Sales & Marketing,2,Master's & above,Male,Sourcing,1,50,5.0,10,1,0,54,1
47463,Finance,30,Bachelor's,Male,Other,1,28,5.0,5,0,0,77,1
50371,Procurement,23,Master's & above,Male,Other,1,36,3.0,4,1,0,69,1
71786,Procurement,16,Bachelor's,Male,Sourcing,1,36,4.0,10,1,0,67,1
64676,Technology,27,Bachelor's,Male,Sourcing,1,28,5.0,4,0,0,91,1
44494,Operations,27,Bachelor's,Female,Other,1,31,5.0,4,1,0,84,1
42793,Sales & Marketing,2,Bachelor's,Male,Other,1,21,3.0,2,0,1,64,1
38227,Technology,16,Bachelor's,Male,Other,1,28,1.0,7,0,0,82,1
66349,Technology,17,Master's & above,Female,Other,1,35,1.0,3,1,1,98,1
75812,Analytics,28,Bachelor's,Male,Other,1,27,3.0,2,1,0,89,1
66176,Operations,22,Bachelor's,Male,Sourcing,3,34,3.0,5,1,0,63,1
23096,Operations,5,Bachelor's,Male,Other,2,28,3.0,6,1,0,57,1
43952,Sales & Marketing,2,Master's & above,Male,Other,1,36,3.0,3,0,0,59,1
76776,Analytics,22,Bachelor's,Female,Sourcing,1,29,3.0,5,1,0,81,1
63255,Analytics,25,Bachelor's,Male,Other,1,29,5.0,3,1,1,92,1
20279,Operations,24,Bachelor's,Female,Other,2,33,4.0,4,1,0,60,1
11026,Operations,2,Bachelor's,Female,Sourcing,1,60,3.0,3,0,0,71,1
42281,Sales & Marketing,15,Bachelor's,Male,Other,1,42,1.0,10,1,0,50,1
5347,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,29,5.0,3,1,0,52,1
20573,Sales & Marketing,10,Master's & above,Male,Other,1,34,5.0,6,1,0,49,1
47792,Sales & Marketing,15,Bachelor's,Male,Other,1,27,,1,1,0,45,1
7403,Analytics,27,Bachelor's,Male,Sourcing,2,36,5.0,3,1,0,84,1
13920,Technology,16,Master's & above,Male,Other,2,36,5.0,9,0,0,93,1
16759,Operations,33,Master's & above,Male,Sourcing,1,43,5.0,12,1,0,62,1
20812,Operations,13,Master's & above,Female,Sourcing,1,36,5.0,8,0,0,76,1
70291,Technology,26,Master's & above,Male,Other,1,38,3.0,8,1,0,80,1
53619,Procurement,2,Bachelor's,Male,Other,1,36,5.0,4,0,1,82,1
24154,Operations,19,Bachelor's,Male,Sourcing,1,35,4.0,4,0,1,71,1
9749,Sales & Marketing,7,Bachelor's,Female,Other,1,24,4.0,2,1,0,53,1
38367,Operations,10,Master's & above,Male,Sourcing,2,39,4.0,11,1,0,71,1
76567,Legal,7,Bachelor's,Male,Sourcing,1,27,,1,0,1,97,1
4595,Operations,11,Bachelor's,Female,Sourcing,1,32,5.0,5,0,0,73,1
20709,Finance,7,Master's & above,Male,Sourcing,1,33,5.0,7,0,0,71,1
22736,Sales & Marketing,4,Master's & above,Male,Sourcing,1,41,5.0,13,0,0,62,1
26364,Sales & Marketing,23,Master's & above,Male,Other,2,39,3.0,2,1,0,47,1
78178,Operations,2,Bachelor's,Male,Other,2,51,3.0,17,0,0,73,1
1988,Procurement,4,Master's & above,Female,Other,2,34,5.0,5,1,0,67,1
65035,Finance,4,Master's & above,Female,Sourcing,1,34,5.0,7,1,0,58,1
61688,Analytics,22,Bachelor's,Male,Other,1,28,4.0,2,1,0,88,1
46337,Technology,13,Bachelor's,Male,Other,1,35,3.0,3,1,0,83,1
6927,Analytics,22,Bachelor's,Male,Sourcing,3,27,,1,1,0,86,1
44039,Procurement,27,Bachelor's,Male,Other,1,30,3.0,6,0,0,85,1
57783,Technology,6,Bachelor's,Male,Sourcing,1,24,,1,0,1,87,1
73958,Operations,2,Master's & above,Female,Sourcing,1,38,5.0,10,1,0,59,1
18691,Analytics,1,Master's & above,Male,Sourcing,1,32,5.0,4,1,0,90,1
23927,Procurement,15,Master's & above,Female,Other,1,37,3.0,7,0,0,74,1
37109,Operations,15,Master's & above,Male,Other,1,54,5.0,16,1,0,97,1
37028,Procurement,7,Master's & above,Female,Other,2,35,3.0,5,1,0,67,1
59795,Procurement,22,Bachelor's,Male,Other,1,30,5.0,2,1,0,69,1
16886,Technology,26,Bachelor's,Male,Other,1,25,3.0,2,0,0,91,1
55625,Technology,22,Bachelor's,Male,Referred,1,26,4.0,4,1,1,90,1
9156,Sales & Marketing,2,Bachelor's,Male,Other,1,46,5.0,4,1,0,55,1
75401,Procurement,2,Bachelor's,Female,Other,1,32,3.0,5,1,0,69,1
44908,Operations,4,Master's & above,Female,Other,1,43,3.0,7,1,0,61,1
57535,Analytics,27,Bachelor's,Male,Sourcing,1,28,5.0,2,1,0,86,1
39176,Technology,7,Master's & above,Female,Other,1,41,3.0,6,0,0,93,1
72846,Analytics,22,Master's & above,Male,Other,1,32,4.0,2,0,0,85,1
35714,Technology,22,Bachelor's,Male,Sourcing,1,29,3.0,6,1,0,78,1
71255,Analytics,25,Master's & above,Male,Other,1,37,3.0,10,1,0,84,1
27385,Legal,7,Bachelor's,Female,Other,1,30,,1,1,0,58,1
14742,Operations,3,Master's & above,Male,Other,1,45,4.0,7,1,0,95,1
51243,Sales & Marketing,10,Master's & above,Male,Sourcing,1,50,5.0,7,0,0,59,1
66014,Operations,14,Bachelor's,Male,Other,2,38,5.0,3,1,0,57,1
58275,Sales & Marketing,2,Master's & above,Male,Other,1,38,4.0,7,1,0,70,1
55134,Sales & Marketing,4,Bachelor's,Male,Other,1,37,5.0,3,0,0,62,1
57802,Operations,13,Bachelor's,Female,Sourcing,1,35,5.0,3,1,0,59,1
513,Technology,25,Master's & above,Male,Sourcing,1,36,5.0,8,1,0,76,1
2123,Sales & Marketing,12,Bachelor's,Male,Sourcing,1,26,3.0,2,0,0,58,1
45952,Operations,15,Bachelor's,Male,Other,1,33,4.0,7,1,0,57,1
70837,Finance,2,Below Secondary,Male,Other,2,24,5.0,2,1,0,62,1
15457,Technology,2,Master's & above,Male,Other,1,36,3.0,10,1,0,74,1
73269,Sales & Marketing,27,Bachelor's,Male,Other,1,33,4.0,7,1,0,56,1
53237,Operations,2,Bachelor's,Female,Other,4,34,4.0,7,1,0,56,1
18460,Technology,14,Master's & above,Male,Other,1,45,3.0,16,1,0,78,1
50625,Technology,13,Bachelor's,Male,Sourcing,1,30,4.0,1,0,0,90,1
32148,Sales & Marketing,12,Bachelor's,Male,Other,1,28,,1,1,0,53,1
7892,Technology,7,Master's & above,Female,Other,1,45,5.0,3,1,1,90,1
68926,Analytics,15,Bachelor's,Male,Other,1,27,3.0,3,1,0,87,1
65246,Technology,16,Bachelor's,Female,Other,1,29,4.0,1,1,0,78,1
43355,Operations,22,Bachelor's,Female,Sourcing,1,29,5.0,3,1,0,59,1
62878,Sales & Marketing,5,Master's & above,Male,Other,1,39,3.0,11,1,1,93,1
4984,Sales & Marketing,16,Bachelor's,Male,Sourcing,1,30,3.0,4,1,0,56,1
32446,Operations,15,Bachelor's,Male,Other,1,36,5.0,3,1,0,64,1
51309,Procurement,17,Master's & above,Female,Other,1,35,5.0,6,0,1,94,1
19510,Sales & Marketing,2,Bachelor's,Male,Other,1,34,4.0,8,1,0,58,1
41904,Sales & Marketing,16,Bachelor's,Male,Other,1,35,4.0,9,0,0,93,1
12684,Technology,17,Bachelor's,Male,Other,1,26,5.0,4,1,0,84,1
70809,Sales & Marketing,28,Master's & above,Male,Other,2,36,3.0,3,0,0,65,1
56722,Sales & Marketing,1,Master's & above,Male,Other,1,36,5.0,4,1,0,47,1
68547,Operations,15,Master's & above,Male,Sourcing,1,48,5.0,21,1,0,63,1
9779,Sales & Marketing,2,Bachelor's,Male,Referred,1,32,4.0,3,0,0,69,1
13024,Operations,2,Master's & above,Female,Sourcing,1,48,3.0,7,1,0,58,1
56818,Technology,2,Master's & above,Male,Other,1,39,5.0,10,1,0,78,1
22734,Procurement,12,Bachelor's,Male,Other,1,33,5.0,7,0,1,84,1
64234,Operations,4,Master's & above,Female,Sourcing,1,45,5.0,7,1,0,62,1
57677,Analytics,22,Bachelor's,Male,Sourcing,3,27,3.0,2,1,0,90,1
38428,Technology,5,Master's & above,Female,Other,1,32,5.0,5,0,0,95,1
61039,Sales & Marketing,7,Master's & above,Male,Sourcing,2,34,4.0,3,0,0,67,1
59077,Procurement,27,Master's & above,Female,Other,1,43,2.0,15,1,0,67,1
3706,Sales & Marketing,4,Bachelor's,Male,Sourcing,1,33,3.0,4,0,1,62,1
45491,Technology,2,Bachelor's,Male,Sourcing,1,25,,1,0,0,96,1
54044,Sales & Marketing,2,Master's & above,Male,Other,1,42,3.0,5,1,0,51,1
13969,Analytics,22,Bachelor's,Male,Sourcing,2,28,2.0,7,1,0,85,1
70693,Sales & Marketing,28,Master's & above,Male,Other,1,30,4.0,6,1,0,50,1
19554,Analytics,22,Bachelor's,Male,Sourcing,1,27,,1,0,0,87,1
13012,Technology,2,Master's & above,Female,Sourcing,1,53,3.0,15,0,0,92,1
12572,Finance,2,Master's & above,Female,Sourcing,1,33,3.0,7,1,0,61,1
51855,Operations,16,Bachelor's,Male,Other,1,40,5.0,13,0,0,74,1
2957,HR,22,Master's & above,Male,Other,1,35,3.0,6,0,1,59,1
66483,Sales & Marketing,1,Bachelor's,Male,Other,1,39,5.0,8,1,0,52,1
22798,Analytics,25,Master's & above,Male,Other,1,35,3.0,8,1,0,83,1
11079,Technology,15,Bachelor's,Male,Other,1,33,3.0,8,0,0,88,1
48831,Operations,2,Master's & above,Female,Other,1,53,5.0,13,0,1,73,1
31200,Procurement,13,Master's & above,Female,Other,1,33,5.0,5,1,0,89,1
40198,Operations,7,Bachelor's,Female,Other,1,34,5.0,8,1,0,58,1
5956,Sales & Marketing,17,Bachelor's,Male,Other,1,43,3.0,9,0,1,59,1
17914,Operations,24,Bachelor's,Female,Other,1,30,5.0,4,0,0,74,1
70670,Operations,2,Bachelor's,Female,Other,1,50,3.0,3,1,0,55,1
3536,Operations,15,Bachelor's,Female,Sourcing,1,27,5.0,3,0,0,96,1
30991,Sales & Marketing,1,Master's & above,Male,Other,1,31,5.0,4,0,0,94,1
16658,Procurement,2,Bachelor's,Male,Sourcing,1,45,4.0,7,1,0,72,1
65861,Sales & Marketing,2,Bachelor's,Male,Other,1,43,5.0,11,1,0,51,1
64989,Procurement,2,Master's & above,Female,Other,1,55,5.0,27,1,0,70,1
45255,Technology,17,Bachelor's,Male,Other,1,32,4.0,3,1,0,83,1
38110,Operations,2,Bachelor's,Male,Other,1,51,4.0,22,1,0,61,1
63089,Technology,2,Bachelor's,Male,Sourcing,1,31,,1,1,0,90,1
8392,Sales & Marketing,23,Master's & above,Male,Sourcing,1,37,3.0,4,0,0,58,1
25368,Sales & Marketing,28,Master's & above,Male,Other,1,30,3.0,7,1,0,50,1
39581,Procurement,21,Bachelor's,Male,Other,1,29,5.0,2,1,0,89,1
70899,Procurement,23,Bachelor's,Male,Other,1,28,,1,1,0,70,1
71789,Technology,4,Bachelor's,Female,Other,2,30,3.0,3,1,0,79,1
40561,Technology,2,Master's & above,Male,Sourcing,1,54,5.0,20,1,0,97,1
53945,Technology,2,Bachelor's,Male,Referred,3,52,3.0,5,0,0,92,1
910,Procurement,26,Bachelor's,Male,Other,2,35,5.0,8,1,0,70,1
56592,Operations,2,Bachelor's,Male,Other,1,50,3.0,17,1,0,61,1
6097,Sales & Marketing,4,Master's & above,Male,Other,1,52,3.0,7,1,0,51,1
55683,Operations,8,Bachelor's,Female,Sourcing,1,29,2.0,5,1,0,56,1
45904,Analytics,22,Bachelor's,Male,Other,2,27,,1,1,0,87,1
61510,Sales & Marketing,7,Bachelor's,Male,Other,1,40,3.0,5,0,0,62,1
45916,Analytics,2,Bachelor's,Female,Other,1,28,4.0,6,1,1,88,1
46327,Procurement,7,Bachelor's,Male,Sourcing,1,32,3.0,7,1,0,64,1
52184,Technology,4,Bachelor's,Female,Other,1,26,4.0,2,0,0,94,1
58470,Sales & Marketing,31,Bachelor's,Male,Other,4,26,4.0,1,1,0,51,1
39965,Operations,15,Bachelor's,Male,Other,1,39,5.0,4,1,1,60,1
18976,Analytics,22,Bachelor's,Male,Sourcing,1,43,3.0,10,0,0,84,1
50977,Technology,26,Bachelor's,Male,Sourcing,1,38,4.0,7,1,0,79,1
78071,Analytics,22,Bachelor's,Male,Other,1,30,5.0,7,1,0,91,1
71167,Technology,15,Master's & above,Male,Sourcing,1,48,4.0,15,1,0,97,1
47254,Procurement,2,Bachelor's,Female,Other,1,32,5.0,4,0,0,80,1
10147,HR,2,Master's & above,Male,Sourcing,1,52,5.0,6,1,0,47,1
22691,Analytics,7,Bachelor's,Male,Sourcing,1,29,5.0,3,0,0,87,1
6886,Sales & Marketing,7,Bachelor's,Male,Other,1,40,5.0,9,1,0,48,1
73518,Sales & Marketing,4,Bachelor's,Male,Other,1,45,5.0,6,1,0,50,1
42794,Technology,22,Bachelor's,Female,Other,4,27,,1,1,0,79,1
73451,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,30,4.0,5,1,0,47,1
34782,Technology,2,Master's & above,Male,Other,1,46,3.0,3,0,0,88,1
26946,Analytics,25,Master's & above,Male,Other,1,33,4.0,8,1,0,95,1
14470,Technology,17,Master's & above,Male,Other,1,36,3.0,9,0,1,99,1
12452,Sales & Marketing,2,Master's & above,Male,Other,1,39,3.0,5,0,0,60,1
67572,HR,20,Bachelor's,Female,Other,1,30,5.0,2,1,0,51,1
31591,Procurement,13,Bachelor's,Female,Other,1,30,3.0,3,1,0,66,1
48956,Finance,7,Master's & above,Female,Sourcing,3,32,4.0,8,0,0,94,1
68745,Analytics,22,Bachelor's,Female,Other,1,28,3.0,6,1,0,83,1
47245,Operations,19,Master's & above,Female,Other,1,39,5.0,11,1,0,55,1
64513,Analytics,22,Bachelor's,Male,Other,2,28,5.0,6,1,0,87,1
22392,Procurement,29,Master's & above,Male,Other,1,46,3.0,19,1,0,67,1
25291,Operations,19,Bachelor's,Male,Other,1,40,5.0,3,1,0,55,1
15971,Operations,13,Bachelor's,Male,Other,2,32,5.0,2,0,0,78,1
52845,Operations,22,Bachelor's,Male,Other,1,36,2.0,10,1,0,60,1
22907,Analytics,25,Master's & above,Male,Other,2,34,5.0,7,1,0,88,1
62065,Sales & Marketing,34,Bachelor's,Female,Sourcing,1,27,5.0,4,1,0,50,1
30090,Procurement,22,Master's & above,Male,Other,1,40,3.0,5,0,0,85,1
69830,Operations,2,Bachelor's,Male,Other,1,28,3.0,2,0,0,74,1
17137,Technology,17,Bachelor's,Female,Sourcing,1,28,5.0,2,1,0,99,1
51971,Operations,27,Bachelor's,Male,Other,2,27,3.0,4,0,0,71,1
13749,Technology,26,Bachelor's,Male,Sourcing,1,35,5.0,9,1,0,81,1
49910,Technology,25,Master's & above,Male,Other,1,36,4.0,8,1,0,79,1
973,Technology,13,Bachelor's,Male,Sourcing,1,27,3.0,3,1,0,87,1
38142,Operations,7,Bachelor's,Female,Sourcing,1,27,,1,1,0,61,1
47665,Procurement,5,Bachelor's,Female,Sourcing,1,37,4.0,6,1,0,69,1
14657,Procurement,26,Bachelor's,Male,Other,1,29,1.0,4,0,0,79,1
12094,Analytics,22,Bachelor's,Male,Sourcing,1,26,5.0,2,1,0,82,1
32601,Operations,15,Bachelor's,Male,Other,2,38,4.0,9,1,0,61,1
12780,Technology,4,Master's & above,Male,Other,1,47,5.0,2,1,0,82,1
43645,Sales & Marketing,13,Bachelor's,Male,Other,1,39,5.0,8,1,1,96,1
39983,Procurement,17,Master's & above,Male,Sourcing,2,33,5.0,6,1,0,71,1
18471,Analytics,22,Bachelor's,Male,Other,3,31,5.0,3,1,0,98,1
59396,Legal,12,Bachelor's,Male,Sourcing,1,28,2.0,4,1,1,96,1
20103,Sales & Marketing,2,Bachelor's,Female,Other,1,30,5.0,5,1,0,51,1
10028,Legal,2,Bachelor's,Male,Sourcing,1,28,2.0,4,1,0,60,1
66213,Operations,15,Bachelor's,Female,Other,1,32,5.0,6,0,0,88,1
57578,Technology,32,Bachelor's,Female,Sourcing,1,26,5.0,2,0,1,91,1
19145,Technology,7,Bachelor's,Male,Other,1,29,3.0,3,0,0,92,1
53378,HR,15,Bachelor's,Male,Other,1,38,5.0,10,1,0,51,1
38222,Procurement,31,Master's & above,Male,Sourcing,1,42,3.0,3,1,0,70,1
35501,Analytics,22,Bachelor's,Male,Referred,1,29,3.0,2,1,0,91,1
22037,Sales & Marketing,2,Bachelor's,Male,Other,1,40,3.0,5,1,0,46,1
2413,Technology,24,Bachelor's,Female,Other,1,24,5.0,2,0,0,83,1
2948,Finance,15,Bachelor's,Male,Sourcing,1,27,5.0,3,1,0,64,1
20774,Procurement,10,Master's & above,Female,Sourcing,1,34,5.0,7,1,0,96,1
53983,Sales & Marketing,4,Master's & above,Male,Sourcing,1,56,4.0,4,1,1,45,1
31565,Procurement,30,Master's & above,Female,Sourcing,1,35,5.0,8,1,0,88,1
24201,Procurement,2,Bachelor's,Female,Sourcing,1,46,5.0,18,0,0,84,1
56789,Procurement,22,Bachelor's,Female,Other,1,29,,1,1,0,66,1
44836,Analytics,26,Master's & above,Male,Other,1,42,3.0,15,1,0,83,1
24891,Technology,7,Master's & above,Female,Other,1,41,1.0,7,1,0,80,1
45653,Sales & Marketing,25,Bachelor's,Male,Sourcing,1,27,3.0,8,1,0,48,1
35988,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,29,5.0,4,0,0,64,1
61898,R&D,7,Master's & above,Male,Other,1,38,5.0,5,1,0,84,1
68321,Operations,13,Master's & above,Female,Sourcing,1,34,5.0,6,1,0,54,1
14993,Procurement,2,Master's & above,Female,Sourcing,1,37,5.0,8,0,0,86,1
49232,Technology,2,Bachelor's,Female,Other,1,42,5.0,11,0,0,81,1
43098,HR,2,Master's & above,Female,Referred,1,53,5.0,19,0,0,59,1
22132,Analytics,29,Bachelor's,Male,Sourcing,1,27,3.0,3,1,0,98,1
49898,Operations,22,Bachelor's,Female,Other,3,36,4.0,6,1,0,60,1
57877,Technology,15,Bachelor's,Male,Other,1,41,5.0,4,1,0,81,1
66728,Technology,28,Bachelor's,Male,Other,1,29,3.0,4,1,0,74,1
8619,R&D,8,Bachelor's,Male,Sourcing,1,28,5.0,4,1,0,84,1
57190,Operations,22,Bachelor's,Male,Other,1,36,4.0,8,1,0,61,1
49334,Sales & Marketing,22,Bachelor's,Male,Other,1,28,5.0,4,1,0,49,1
29424,Operations,15,Master's & above,Male,Other,1,38,5.0,7,0,0,75,1
69825,HR,2,Master's & above,Male,Other,1,50,5.0,16,1,0,45,1
26720,Analytics,27,Bachelor's,Male,Sourcing,1,31,3.0,3,1,0,97,1
36686,Sales & Marketing,31,Bachelor's,Male,Other,1,35,4.0,7,1,0,59,1
43432,Technology,15,Bachelor's,Male,Sourcing,3,32,3.0,4,1,0,77,1
15066,Procurement,22,Master's & above,Male,Sourcing,1,42,3.0,17,0,0,82,1
22544,Finance,28,Bachelor's,Male,Other,2,30,3.0,7,0,0,89,1
49375,Operations,2,Bachelor's,Female,Sourcing,1,41,3.0,10,0,0,72,1
